type	name	value	zone	address	bytes	access	other
Factory	GPIOB_AHBODR	0xcdcdcdcd	Memory	0x4005950c	4	readWrite	strong	
Factory	GPIOB_AHBPUR	0xcdcdcdcd	Memory	0x40059510	4	readWrite	strong	
Factory	GPIOB_AHBPDR	0xcdcdcdcd	Memory	0x40059514	4	readWrite	strong	
Factory	GPIOB_AHBSLR	0xcdcdcdcd	Memory	0x40059518	4	readWrite	strong	
Factory	GPIOB_AHBDEN	0xcdcdcdcd	Memory	0x4005951c	4	readWrite	strong	
Factory	GPIOB_AHBLOCK	0xcdcdcdcd	Memory	0x40059520	4	readWrite	strong	
Factory	GPIOB_AHBCR	0xcdcdcdcd	Memory	0x40059524	4	readOnly	strong	
Factory	GPIOB_AHBAMSEL	0xcdcdcdcd	Memory	0x40059528	4	readWrite	strong	
Factory	GPIOB_AHBPCTL	0xcdcdcdcd	Memory	0x4005952c	4	readWrite	strong	
Factory	GPIOB_AHBADCCTL	0xcdcdcdcd	Memory	0x40059530	4	readWrite	strong	
Factory	GPIOB_AHBDMACTL	0xcdcdcdcd	Memory	0x40059534	4	readWrite	strong	
Factory	GPIOC_AHBDATA	0xcdcdcdcd	Memory	0x4005a3fc	4	readWrite	strong	
Factory	GPIOC_AHBDIR	0xcdcdcdcd	Memory	0x4005a400	4	readWrite	strong	
Factory	GPIOC_AHBIS	0xcdcdcdcd	Memory	0x4005a404	4	readWrite	strong	
Factory	GPIOC_AHBIBE	0xcdcdcdcd	Memory	0x4005a408	4	readWrite	strong	
Factory	GPIOC_AHBIEV	0xcdcdcdcd	Memory	0x4005a40c	4	readWrite	strong	
Factory	GPIOC_AHBIM	0xcdcdcdcd	Memory	0x4005a410	4	readWrite	strong	
Factory	GPIOC_AHBRIS	0xcdcdcdcd	Memory	0x4005a414	4	readWrite	strong	
Factory	GPIOC_AHBMIS	0xcdcdcdcd	Memory	0x4005a418	4	readWrite	strong	
Factory	GPIOC_AHBICR	0xcdcdcdcd	Memory	0x4005a41c	4	writeOnly	strong	
Factory	GPIOC_AHBAFSEL	0xcdcdcdcd	Memory	0x4005a420	4	readWrite	strong	
Factory	GPIOC_AHBDR2R	0xcdcdcdcd	Memory	0x4005a500	4	readWrite	strong	
Factory	GPIOC_AHBDR4R	0xcdcdcdcd	Memory	0x4005a504	4	readWrite	strong	
Factory	GPIOC_AHBDR8R	0xcdcdcdcd	Memory	0x4005a508	4	readWrite	strong	
Factory	GPIOC_AHBODR	0xcdcdcdcd	Memory	0x4005a50c	4	readWrite	strong	
Factory	GPIOC_AHBPUR	0xcdcdcdcd	Memory	0x4005a510	4	readWrite	strong	
Factory	GPIOC_AHBPDR	0xcdcdcdcd	Memory	0x4005a514	4	readWrite	strong	
Factory	GPIOC_AHBSLR	0xcdcdcdcd	Memory	0x4005a518	4	readWrite	strong	
Factory	GPIOC_AHBDEN	0xcdcdcdcd	Memory	0x4005a51c	4	readWrite	strong	
Factory	GPIOC_AHBLOCK	0xcdcdcdcd	Memory	0x4005a520	4	readWrite	strong	
Factory	GPIOC_AHBCR	0xcdcdcdcd	Memory	0x4005a524	4	readOnly	strong	
Factory	GPIOC_AHBAMSEL	0xcdcdcdcd	Memory	0x4005a528	4	readWrite	strong	
Factory	GPIOC_AHBPCTL	0xcdcdcdcd	Memory	0x4005a52c	4	readWrite	strong	
Factory	GPIOC_AHBADCCTL	0xcdcdcdcd	Memory	0x4005a530	4	readWrite	strong	
Factory	GPIOC_AHBDMACTL	0xcdcdcdcd	Memory	0x4005a534	4	readWrite	strong	
Factory	GPIOD_AHBDATA	0xcdcdcdcd	Memory	0x4005b3fc	4	readWrite	strong	
Factory	GPIOD_AHBDIR	0xcdcdcdcd	Memory	0x4005b400	4	readWrite	strong	
Factory	GPIOD_AHBIS	0xcdcdcdcd	Memory	0x4005b404	4	readWrite	strong	
Factory	GPIOD_AHBIBE	0xcdcdcdcd	Memory	0x4005b408	4	readWrite	strong	
Factory	GPIOD_AHBIEV	0xcdcdcdcd	Memory	0x4005b40c	4	readWrite	strong	
Factory	GPIOD_AHBIM	0xcdcdcdcd	Memory	0x4005b410	4	readWrite	strong	
Factory	GPIOD_AHBRIS	0xcdcdcdcd	Memory	0x4005b414	4	readWrite	strong	
Factory	GPIOD_AHBMIS	0xcdcdcdcd	Memory	0x4005b418	4	readWrite	strong	
Factory	GPIOD_AHBICR	0xcdcdcdcd	Memory	0x4005b41c	4	writeOnly	strong	
Factory	GPIOD_AHBAFSEL	0xcdcdcdcd	Memory	0x4005b420	4	readWrite	strong	
Factory	GPIOD_AHBDR2R	0xcdcdcdcd	Memory	0x4005b500	4	readWrite	strong	
Factory	GPIOD_AHBDR4R	0xcdcdcdcd	Memory	0x4005b504	4	readWrite	strong	
Factory	GPIOD_AHBDR8R	0xcdcdcdcd	Memory	0x4005b508	4	readWrite	strong	
Factory	GPIOD_AHBODR	0xcdcdcdcd	Memory	0x4005b50c	4	readWrite	strong	
Factory	GPIOD_AHBPUR	0xcdcdcdcd	Memory	0x4005b510	4	readWrite	strong	
Factory	GPIOD_AHBPDR	0xcdcdcdcd	Memory	0x4005b514	4	readWrite	strong	
Factory	GPIOD_AHBSLR	0xcdcdcdcd	Memory	0x4005b518	4	readWrite	strong	
Factory	GPIOD_AHBDEN	0xcdcdcdcd	Memory	0x4005b51c	4	readWrite	strong	
Factory	GPIOD_AHBLOCK	0xcdcdcdcd	Memory	0x4005b520	4	readWrite	strong	
Factory	GPIOD_AHBCR	0xcdcdcdcd	Memory	0x4005b524	4	readOnly	strong	
Factory	GPIOD_AHBAMSEL	0xcdcdcdcd	Memory	0x4005b528	4	readWrite	strong	
Factory	GPIOD_AHBPCTL	0xcdcdcdcd	Memory	0x4005b52c	4	readWrite	strong	
Factory	GPIOD_AHBADCCTL	0xcdcdcdcd	Memory	0x4005b530	4	readWrite	strong	
Factory	GPIOD_AHBDMACTL	0xcdcdcdcd	Memory	0x4005b534	4	readWrite	strong	
Factory	GPIOE_AHBDATA	0xcdcdcdcd	Memory	0x4005c3fc	4	readWrite	strong	
Factory	GPIOE_AHBDIR	0xcdcdcdcd	Memory	0x4005c400	4	readWrite	strong	
Factory	GPIOE_AHBIS	0xcdcdcdcd	Memory	0x4005c404	4	readWrite	strong	
Factory	GPIOE_AHBIBE	0xcdcdcdcd	Memory	0x4005c408	4	readWrite	strong	
Factory	GPIOE_AHBIEV	0xcdcdcdcd	Memory	0x4005c40c	4	readWrite	strong	
Factory	GPIOE_AHBIM	0xcdcdcdcd	Memory	0x4005c410	4	readWrite	strong	
Factory	GPIOE_AHBRIS	0xcdcdcdcd	Memory	0x4005c414	4	readWrite	strong	
Factory	GPIOE_AHBMIS	0xcdcdcdcd	Memory	0x4005c418	4	readWrite	strong	
Factory	GPIOE_AHBICR	0xcdcdcdcd	Memory	0x4005c41c	4	writeOnly	strong	
Factory	GPIOE_AHBAFSEL	0xcdcdcdcd	Memory	0x4005c420	4	readWrite	strong	
Factory	GPIOE_AHBDR2R	0xcdcdcdcd	Memory	0x4005c500	4	readWrite	strong	
Factory	GPIOE_AHBDR4R	0xcdcdcdcd	Memory	0x4005c504	4	readWrite	strong	
Factory	GPIOE_AHBDR8R	0xcdcdcdcd	Memory	0x4005c508	4	readWrite	strong	
Factory	GPIOE_AHBODR	0xcdcdcdcd	Memory	0x4005c50c	4	readWrite	strong	
Factory	GPIOE_AHBPUR	0xcdcdcdcd	Memory	0x4005c510	4	readWrite	strong	
Factory	GPIOE_AHBPDR	0xcdcdcdcd	Memory	0x4005c514	4	readWrite	strong	
Factory	GPIOE_AHBSLR	0xcdcdcdcd	Memory	0x4005c518	4	readWrite	strong	
Factory	GPIOE_AHBDEN	0xcdcdcdcd	Memory	0x4005c51c	4	readWrite	strong	
Factory	GPIOE_AHBLOCK	0xcdcdcdcd	Memory	0x4005c520	4	readWrite	strong	
Factory	GPIOE_AHBCR	0xcdcdcdcd	Memory	0x4005c524	4	readOnly	strong	
Factory	GPIOE_AHBAMSEL	0xcdcdcdcd	Memory	0x4005c528	4	readWrite	strong	
Factory	GPIOE_AHBPCTL	0xcdcdcdcd	Memory	0x4005c52c	4	readWrite	strong	
Factory	GPIOE_AHBADCCTL	0xcdcdcdcd	Memory	0x4005c530	4	readWrite	strong	
Factory	GPIOE_AHBDMACTL	0xcdcdcdcd	Memory	0x4005c534	4	readWrite	strong	
Factory	GPIOF_AHBDATA	0xcdcdcdcd	Memory	0x4005d3fc	4	readWrite	strong	
Factory	GPIOF_AHBDIR	0xcdcdcdcf	Memory	0x4005d400	4	readWrite	strong	
Factory	GPIOF_AHBIS	0xcdcdcdcd	Memory	0x4005d404	4	readWrite	strong	
Factory	GPIOF_AHBIBE	0xcdcdcdcd	Memory	0x4005d408	4	readWrite	strong	
Factory	GPIOF_AHBIEV	0xcdcdcdcd	Memory	0x4005d40c	4	readWrite	strong	
Factory	GPIOF_AHBIM	0xcdcdcdcd	Memory	0x4005d410	4	readWrite	strong	
Factory	GPIOF_AHBRIS	0xcdcdcdcd	Memory	0x4005d414	4	readWrite	strong	
Factory	GPIOF_AHBMIS	0xcdcdcdcd	Memory	0x4005d418	4	readWrite	strong	
Factory	GPIOF_AHBICR	0xcdcdcdcd	Memory	0x4005d41c	4	writeOnly	strong	
Factory	GPIOF_AHBAFSEL	0xcdcdcdcd	Memory	0x4005d420	4	readWrite	strong	
Factory	GPIOF_AHBDR2R	0xcdcdcdcd	Memory	0x4005d500	4	readWrite	strong	
Factory	GPIOF_AHBDR4R	0xcdcdcdcd	Memory	0x4005d504	4	readWrite	strong	
Factory	GPIOF_AHBDR8R	0xcdcdcdcd	Memory	0x4005d508	4	readWrite	strong	
Factory	GPIOF_AHBODR	0xcdcdcdcd	Memory	0x4005d50c	4	readWrite	strong	
Factory	GPIOF_AHBPUR	0xcdcdcdcd	Memory	0x4005d510	4	readWrite	strong	
Factory	GPIOF_AHBPDR	0xcdcdcdcd	Memory	0x4005d514	4	readWrite	strong	
Factory	GPIOF_AHBSLR	0xcdcdcdcd	Memory	0x4005d518	4	readWrite	strong	
Factory	GPIOF_AHBDEN	0xcdcdcdcf	Memory	0x4005d51c	4	readWrite	strong	
Factory	GPIOF_AHBLOCK	0xcdcdcdcd	Memory	0x4005d520	4	readWrite	strong	
Factory	GPIOF_AHBCR	0xcdcdcdcd	Memory	0x4005d524	4	readOnly	strong	
Factory	GPIOF_AHBAMSEL	0xcdcdcdcd	Memory	0x4005d528	4	readWrite	strong	
Factory	GPIOF_AHBPCTL	0xcdcdcdcd	Memory	0x4005d52c	4	readWrite	strong	
Factory	GPIOF_AHBADCCTL	0xcdcdcdcd	Memory	0x4005d530	4	readWrite	strong	
Factory	GPIOF_AHBDMACTL	0xcdcdcdcd	Memory	0x4005d534	4	readWrite	strong	
Factory	EEPROMEESIZE	0xcdcdcdcd	Memory	0x400af000	4	readWrite	strong	
Factory	EEPROMEEBLOCK	0xcdcdcdcd	Memory	0x400af004	4	readWrite	strong	
Factory	EEPROMEEOFFSET	0xcdcdcdcd	Memory	0x400af008	4	readWrite	strong	
Factory	EEPROMEERDWR	0xcdcdcdcd	Memory	0x400af010	4	readWrite	strong	
Factory	EEPROMEERDWRINC	0xcdcdcdcd	Memory	0x400af014	4	readWrite	strong	
Factory	EEPROMEEDONE	0xcdcdcdcd	Memory	0x400af018	4	readWrite	strong	
Factory	EEPROMEESUPP	0xcdcdcdcd	Memory	0x400af01c	4	readWrite	strong	
Factory	EEPROMEEUNLOCK	0xcdcdcdcd	Memory	0x400af020	4	readWrite	strong	
Factory	EEPROMEEPROT	0xcdcdcdcd	Memory	0x400af030	4	readWrite	strong	
Factory	EEPROMEEPASS0	0xcdcdcdcd	Memory	0x400af034	4	readWrite	strong	
Factory	EEPROMEEPASS1	0xcdcdcdcd	Memory	0x400af038	4	readWrite	strong	
Factory	EEPROMEEPASS2	0xcdcdcdcd	Memory	0x400af03c	4	readWrite	strong	
Factory	EEPROMEEINT	0xcdcdcdcd	Memory	0x400af040	4	readWrite	strong	
Factory	EEPROMEEHIDE	0xcdcdcdcd	Memory	0x400af050	4	readWrite	strong	
Factory	EEPROMPP	0xcdcdcdcd	Memory	0x400affc0	4	readWrite	strong	
Factory	SYSEXCRIS	0xcdcdcdcd	Memory	0x400f9000	4	readWrite	strong	
Factory	SYSEXCIM	0xcdcdcdcd	Memory	0x400f9004	4	readWrite	strong	
Factory	SYSEXCMIS	0xcdcdcdcd	Memory	0x400f9008	4	readWrite	strong	
Factory	SYSEXCIC	0xcdcdcdcd	Memory	0x400f900c	4	writeOnly	strong	
Factory	HIBRTCC	0xcdcdcdcd	Memory	0x400fc000	4	readWrite	strong	
Factory	HIBRTCM0	0xcdcdcdcd	Memory	0x400fc004	4	readWrite	strong	
Factory	HIBRTCLD	0xcdcdcdcd	Memory	0x400fc00c	4	readWrite	strong	
Factory	HIBCTL	0xcdcdcdcd	Memory	0x400fc010	4	readWrite	strong	
Factory	HIBIM	0xcdcdcdcd	Memory	0x400fc014	4	readWrite	strong	
Factory	HIBRIS	0xcdcdcdcd	Memory	0x400fc018	4	readWrite	strong	
Factory	HIBMIS	0xcdcdcdcd	Memory	0x400fc01c	4	readWrite	strong	
Factory	HIBIC	0xcdcdcdcd	Memory	0x400fc020	4	readWrite	strong	
Factory	HIBRTCT	0xcdcdcdcd	Memory	0x400fc024	4	readWrite	strong	
Factory	HIBRTCSS	0xcdcdcdcd	Memory	0x400fc028	4	readWrite	strong	
Factory	HIBDATA	0xcdcdcdcd	Memory	0x400fc030	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMA	0xcdcdcdcd	Memory	0x400fd000	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMD	0xcdcdcdcd	Memory	0x400fd004	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMC	0xcdcdcdcd	Memory	0x400fd008	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFCRIS	0xcdcdcdcd	Memory	0x400fd00c	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFCIM	0xcdcdcdcd	Memory	0x400fd010	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFCMISC	0xcdcdcdcd	Memory	0x400fd014	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMC2	0xcdcdcdcd	Memory	0x400fd020	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFWBVAL	0xcdcdcdcd	Memory	0x400fd030	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFWBN	0xcdcdcdcd	Memory	0x400fd100	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFSIZE	0xcdcdcdcd	Memory	0x400fdfc0	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLSSIZE	0xcdcdcdcd	Memory	0x400fdfc4	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLROMSWMAP	0xcdcdcdcd	Memory	0x400fdfcc	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFLASH_CTRLROMSWMAP_conflict1_FLASH_CTRL_ALT	0xcdcdcdcd	Memory	0x400fdfcc	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLRMCTL	0xcdcdcdcd	Memory	0x400fe0f0	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLBOOTCFG	0xcdcdcdcd	Memory	0x400fe1d0	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLUSERREG0	0xcdcdcdcd	Memory	0x400fe1e0	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLUSERREG1	0xcdcdcdcd	Memory	0x400fe1e4	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLUSERREG2	0xcdcdcdcd	Memory	0x400fe1e8	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLUSERREG3	0xcdcdcdcd	Memory	0x400fe1ec	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPRE0	0xcdcdcdcd	Memory	0x400fe200	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPRE1	0xcdcdcdcd	Memory	0x400fe204	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPRE2	0xcdcdcdcd	Memory	0x400fe208	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPRE3	0xcdcdcdcd	Memory	0x400fe20c	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPPE0	0xcdcdcdcd	Memory	0x400fe400	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPPE1	0xcdcdcdcd	Memory	0x400fe404	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPPE2	0xcdcdcdcd	Memory	0x400fe408	4	readWrite	strong	
Factory	FLASH_CTRL_FLASH_CTRLFMPPE3	0xcdcdcdcd	Memory	0x400fe40c	4	readWrite	strong	
Factory	SYSCTLDID0	0xcdcdcdcd	Memory	0x400fe000	4	readWrite	strong	
Factory	SYSCTLDID1	0xcdcdcdcd	Memory	0x400fe004	4	readWrite	strong	
Factory	SYSCTLDC0	0xcdcdcdcd	Memory	0x400fe008	4	readWrite	strong	
Factory	SYSCTLDC1	0xcdcdcdcd	Memory	0x400fe010	4	readWrite	strong	
Factory	SYSCTLDC2	0xcdcdcdcd	Memory	0x400fe014	4	readWrite	strong	
Factory	SYSCTLDC3	0xcdcdcdcd	Memory	0x400fe018	4	readWrite	strong	
Factory	SYSCTLDC4	0xcdcdcdcd	Memory	0x400fe01c	4	readWrite	strong	
Factory	SYSCTLDC5	0xcdcdcdcd	Memory	0x400fe020	4	readWrite	strong	
Factory	SYSCTLDC6	0xcdcdcdcd	Memory	0x400fe024	4	readWrite	strong	
Factory	SYSCTLDC7	0xcdcdcdcd	Memory	0x400fe028	4	readWrite	strong	
Factory	SYSCTLDC8	0xcdcdcdcd	Memory	0x400fe02c	4	readWrite	strong	
Factory	SYSCTLPBORCTL	0xcdcdcdcd	Memory	0x400fe030	4	readWrite	strong	
Factory	SYSCTLSRCR0	0xcdcdcdcd	Memory	0x400fe040	4	readWrite	strong	
Factory	SYSCTLSRCR1	0xcdcdcdcd	Memory	0x400fe044	4	readWrite	strong	
Factory	SYSCTLSRCR2	0xcdcdcdcd	Memory	0x400fe048	4	readWrite	strong	
Factory	SYSCTLRIS	0xcdcdcdcd	Memory	0x400fe050	4	readWrite	strong	
Factory	SYSCTLIMC	0xcdcdcdcd	Memory	0x400fe054	4	readWrite	strong	
Factory	SYSCTLMISC	0xcdcdcdcd	Memory	0x400fe058	4	readWrite	strong	
Factory	SYSCTLRESC	0xcdcdcdcd	Memory	0x400fe05c	4	readWrite	strong	
Factory	SYSCTLRCC	0xcdcdcdcd	Memory	0x400fe060	4	readWrite	strong	
Factory	SYSCTLGPIOHBCTL	0xcdcdcded	Memory	0x400fe06c	4	readWrite	strong	
Factory	SYSCTLRCC2	0xcdcdcdcd	Memory	0x400fe070	4	readWrite	strong	
Factory	SYSCTLMOSCCTL	0xcdcdcdcd	Memory	0x400fe07c	4	readWrite	strong	
Factory	SYSCTLRCGC0	0xcdcdcdcd	Memory	0x400fe100	4	readWrite	strong	
Factory	SYSCTLRCGC1	0xcdcdcdcd	Memory	0x400fe104	4	readWrite	strong	
Factory	SYSCTLRCGC2	0xcdcdcdcd	Memory	0x400fe108	4	readWrite	strong	
Factory	SYSCTLSCGC0	0xcdcdcdcd	Memory	0x400fe110	4	readWrite	strong	
Factory	SYSCTLSCGC1	0xcdcdcdcd	Memory	0x400fe114	4	readWrite	strong	
Factory	SYSCTLSCGC2	0xcdcdcdcd	Memory	0x400fe118	4	readWrite	strong	
Factory	SYSCTLDCGC0	0xcdcdcdcd	Memory	0x400fe120	4	readWrite	strong	
Factory	SYSCTLDCGC1	0xcdcdcdcd	Memory	0x400fe124	4	readWrite	strong	
Factory	SYSCTLDCGC2	0xcdcdcdcd	Memory	0x400fe128	4	readWrite	strong	
Factory	SYSCTLDSLPCLKCFG	0xcdcdcdcd	Memory	0x400fe144	4	readWrite	strong	
Factory	SYSCTLSYSPROP	0xcdcdcdcd	Memory	0x400fe14c	4	readWrite	strong	
Factory	SYSCTLPIOSCCAL	0xcdcdcdcd	Memory	0x400fe150	4	readWrite	strong	
Factory	SYSCTLPIOSCSTAT	0xcdcdcdcd	Memory	0x400fe154	4	readWrite	strong	
Factory	SYSCTLPLLFREQ0	0xcdcdcdcd	Memory	0x400fe160	4	readWrite	strong	
Factory	SYSCTLPLLFREQ1	0xcdcdcdcd	Memory	0x400fe164	4	readWrite	strong	
Factory	SYSCTLPLLSTAT	0xcdcdcdcd	Memory	0x400fe168	4	readWrite	strong	
Factory	SYSCTLDC9	0xcdcdcdcd	Memory	0x400fe190	4	readWrite	strong	
Factory	SYSCTLNVMSTAT	0xcdcdcdcd	Memory	0x400fe1a0	4	readWrite	strong	
Factory	SYSCTLPPWD	0xcdcdcdcd	Memory	0x400fe300	4	readWrite	strong	
Factory	SYSCTLPPTIMER	0xcdcdcdcd	Memory	0x400fe304	4	readWrite	strong	
Factory	SYSCTLPPGPIO	0xcdcdcdcd	Memory	0x400fe308	4	readWrite	strong	
Factory	SYSCTLPPDMA	0xcdcdcdcd	Memory	0x400fe30c	4	readWrite	strong	
Factory	SYSCTLPPHIB	0xcdcdcdcd	Memory	0x400fe314	4	readWrite	strong	
Factory	SYSCTLPPUART	0xcdcdcdcd	Memory	0x400fe318	4	readWrite	strong	
Factory	SYSCTLPPSSI	0xcdcdcdcd	Memory	0x400fe31c	4	readWrite	strong	
Factory	SYSCTLPPI2C	0xcdcdcdcd	Memory	0x400fe320	4	readWrite	strong	
Factory	SYSCTLPPUSB	0xcdcdcdcd	Memory	0x400fe328	4	readWrite	strong	
Factory	SYSCTLPPCAN	0xcdcdcdcd	Memory	0x400fe334	4	readWrite	strong	
Factory	SYSCTLPPADC	0xcdcdcdcd	Memory	0x400fe338	4	readWrite	strong	
Factory	SYSCTLPPACMP	0xcdcdcdcd	Memory	0x400fe33c	4	readWrite	strong	
Factory	SYSCTLPPPWM	0xcdcdcdcd	Memory	0x400fe340	4	readWrite	strong	
Factory	SYSCTLPPQEI	0xcdcdcdcd	Memory	0x400fe344	4	readWrite	strong	
Factory	SYSCTLPPEEPROM	0xcdcdcdcd	Memory	0x400fe358	4	readWrite	strong	
Factory	SYSCTLPPWTIMER	0xcdcdcdcd	Memory	0x400fe35c	4	readWrite	strong	
Factory	SYSCTLSRWD	0xcdcdcdcd	Memory	0x400fe500	4	readWrite	strong	
Factory	SYSCTLSRTIMER	0xcdcdcdcd	Memory	0x400fe504	4	readWrite	strong	
Factory	SYSCTLSRGPIO	0xcdcdcdcd	Memory	0x400fe508	4	readWrite	strong	
Factory	SYSCTLSRDMA	0xcdcdcdcd	Memory	0x400fe50c	4	readWrite	strong	
Factory	SYSCTLSRHIB	0xcdcdcdcd	Memory	0x400fe514	4	readWrite	strong	
Factory	SYSCTLSRUART	0xcdcdcdcd	Memory	0x400fe518	4	readWrite	strong	
Factory	SYSCTLSRSSI	0xcdcdcdcd	Memory	0x400fe51c	4	readWrite	strong	
Factory	SYSCTLSRI2C	0xcdcdcdcd	Memory	0x400fe520	4	readWrite	strong	
Factory	SYSCTLSRUSB	0xcdcdcdcd	Memory	0x400fe528	4	readWrite	strong	
Factory	SYSCTLSRCAN	0xcdcdcdcd	Memory	0x400fe534	4	readWrite	strong	
Factory	SYSCTLSRADC	0xcdcdcdcd	Memory	0x400fe538	4	readWrite	strong	
Factory	SYSCTLSRACMP	0xcdcdcdcd	Memory	0x400fe53c	4	readWrite	strong	
Factory	SYSCTLSRPWM	0xcdcdcdcd	Memory	0x400fe540	4	readWrite	strong	
Factory	SYSCTLSRQEI	0xcdcdcdcd	Memory	0x400fe544	4	readWrite	strong	
Factory	SYSCTLSREEPROM	0xcdcdcdcd	Memory	0x400fe558	4	readWrite	strong	
Factory	SYSCTLSRWTIMER	0xcdcdcdcd	Memory	0x400fe55c	4	readWrite	strong	
Factory	SYSCTLRCGCWD	0xcdcdcdcd	Memory	0x400fe600	4	readWrite	strong	
Factory	SYSCTLRCGCTIMER	0xcdcdcdcd	Memory	0x400fe604	4	readWrite	strong	
Factory	SYSCTLRCGCGPIO	0xcdcdcded	Memory	0x400fe608	4	readWrite	strong	
Factory	SYSCTLRCGCDMA	0xcdcdcdcd	Memory	0x400fe60c	4	readWrite	strong	
Factory	SYSCTLRCGCHIB	0xcdcdcdcd	Memory	0x400fe614	4	readWrite	strong	
Factory	SYSCTLRCGCUART	0xcdcdcdcd	Memory	0x400fe618	4	readWrite	strong	
Factory	SYSCTLRCGCSSI	0xcdcdcdcd	Memory	0x400fe61c	4	readWrite	strong	
Factory	SYSCTLRCGCI2C	0xcdcdcdcd	Memory	0x400fe620	4	readWrite	strong	
Factory	SYSCTLRCGCUSB	0xcdcdcdcd	Memory	0x400fe628	4	readWrite	strong	
Factory	SYSCTLRCGCCAN	0xcdcdcdcd	Memory	0x400fe634	4	readWrite	strong	
Factory	SYSCTLRCGCADC	0xcdcdcdcd	Memory	0x400fe638	4	readWrite	strong	
Factory	SYSCTLRCGCACMP	0xcdcdcdcd	Memory	0x400fe63c	4	readWrite	strong	
Factory	SYSCTLRCGCPWM	0xcdcdcdcd	Memory	0x400fe640	4	readWrite	strong	
Factory	SYSCTLRCGCQEI	0xcdcdcdcd	Memory	0x400fe644	4	readWrite	strong	
Factory	SYSCTLRCGCEEPROM	0xcdcdcdcd	Memory	0x400fe658	4	readWrite	strong	
Factory	SYSCTLRCGCWTIMER	0xcdcdcdcd	Memory	0x400fe65c	4	readWrite	strong	
Factory	SYSCTLSCGCWD	0xcdcdcdcd	Memory	0x400fe700	4	readWrite	strong	
Factory	SYSCTLSCGCTIMER	0xcdcdcdcd	Memory	0x400fe704	4	readWrite	strong	
Factory	SYSCTLSCGCGPIO	0xcdcdcdcd	Memory	0x400fe708	4	readWrite	strong	
Factory	SYSCTLSCGCDMA	0xcdcdcdcd	Memory	0x400fe70c	4	readWrite	strong	
Factory	SYSCTLSCGCHIB	0xcdcdcdcd	Memory	0x400fe714	4	readWrite	strong	
Factory	SYSCTLSCGCUART	0xcdcdcdcd	Memory	0x400fe718	4	readWrite	strong	
Factory	SYSCTLSCGCSSI	0xcdcdcdcd	Memory	0x400fe71c	4	readWrite	strong	
Factory	SYSCTLSCGCI2C	0xcdcdcdcd	Memory	0x400fe720	4	readWrite	strong	
Factory	SYSCTLSCGCUSB	0xcdcdcdcd	Memory	0x400fe728	4	readWrite	strong	
Factory	SYSCTLSCGCCAN	0xcdcdcdcd	Memory	0x400fe734	4	readWrite	strong	
Factory	SYSCTLSCGCADC	0xcdcdcdcd	Memory	0x400fe738	4	readWrite	strong	
Factory	SYSCTLSCGCACMP	0xcdcdcdcd	Memory	0x400fe73c	4	readWrite	strong	
Factory	SYSCTLSCGCPWM	0xcdcdcdcd	Memory	0x400fe740	4	readWrite	strong	
Factory	SYSCTLSCGCQEI	0xcdcdcdcd	Memory	0x400fe744	4	readWrite	strong	
Factory	SYSCTLSCGCEEPROM	0xcdcdcdcd	Memory	0x400fe758	4	readWrite	strong	
Factory	SYSCTLSCGCWTIMER	0xcdcdcdcd	Memory	0x400fe75c	4	readWrite	strong	
Factory	SYSCTLDCGCWD	0xcdcdcdcd	Memory	0x400fe800	4	readWrite	strong	
Factory	SYSCTLDCGCTIMER	0xcdcdcdcd	Memory	0x400fe804	4	readWrite	strong	
Factory	SYSCTLDCGCGPIO	0xcdcdcdcd	Memory	0x400fe808	4	readWrite	strong	
